X,Y,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,icon_url
-51.023474,-22.426722,"514","514<BR>CODIGOARTESP=160150008576<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=514<BR>LATITUDE1=-22,4267223308487<BR>LONGITUDE1=-51,0234737565209<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.031763,-22.421923,"515","515<BR>CODIGOARTESP=160150008565<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=515<BR>LATITUDE1=-22,4219233344958<BR>LONGITUDE1=-51,0317628178885<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.039897,-22.417153,"516","516<BR>CODIGOARTESP=160150008554<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=516<BR>LATITUDE1=-22,4171529816456<BR>LONGITUDE1=-51,0398971841207<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.04835,-22.412285,"517","517<BR>CODIGOARTESP=160150008543<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=517<BR>LATITUDE1=-22,4122848439231<BR>LONGITUDE1=-51,0483500006101<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.056476,-22.407557,"518","518<BR>CODIGOARTESP=160150008532<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=518<BR>LATITUDE1=-22,4075569872577<BR>LONGITUDE1=-51,0564759923513<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.06487,-22.402679,"519","519<BR>CODIGOARTESP=160150008521<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=519<BR>LATITUDE1=-22,4026792013612<BR>LONGITUDE1=-51,0648704250681<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.07316,-22.397811,"520","520<BR>CODIGOARTESP=160150008519<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=520<BR>LATITUDE1=-22,3978111258193<BR>LONGITUDE1=-51,0731599610743<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.081279,-22.393166,"521","521<BR>CODIGOARTESP=160150008508<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=521<BR>LATITUDE1=-22,3931658814742<BR>LONGITUDE1=-51,0812792780067<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.089518,-22.388315,"522","522<BR>CODIGOARTESP=160150008497<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=522<BR>LATITUDE1=-22,3883145417109<BR>LONGITUDE1=-51,0895181071139<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.09791,-22.383405,"523","523<BR>CODIGOARTESP=160150008486<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=523<BR>LATITUDE1=-22,3834054251822<BR>LONGITUDE1=-51,0979100469327<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.106135,-22.378629,"524","524<BR>CODIGOARTESP=160150008464<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=524<BR>LATITUDE1=-22,3786291494192<BR>LONGITUDE1=-51,1061352655869<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.114433,-22.373833,"525","525<BR>CODIGOARTESP=160150008453<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=525<BR>LATITUDE1=-22,3738331790786<BR>LONGITUDE1=-51,1144330404427<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.123291,-22.368602,"526","526<BR>CODIGOARTESP=160150008442<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=526<BR>LATITUDE1=-22,3686020098183<BR>LONGITUDE1=-51,1232909197633<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.130944,-22.364174,"527","527<BR>CODIGOARTESP=160150008431<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=527<BR>LATITUDE1=-22,3641742269525<BR>LONGITUDE1=-51,1309438626192<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.140247,-22.358752,"528","528<BR>CODIGOARTESP=160150008429<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=528<BR>LATITUDE1=-22,3587517789049<BR>LONGITUDE1=-51,140246579825<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.147281,-22.354615,"529","529<BR>CODIGOARTESP=160150008418<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=529<BR>LATITUDE1=-22,3546145109136<BR>LONGITUDE1=-51,1472814927161<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.155751,-22.34976,"530","530<BR>CODIGOARTESP=160150006091<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=530<BR>LATITUDE1=-22,349759725539<BR>LONGITUDE1=-51,1557511507749<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.16401,-22.344939,"531","531<BR>CODIGOARTESP=160150006089<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=531<BR>LATITUDE1=-22,3449390128152<BR>LONGITUDE1=-51,1640104490685<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.172291,-22.340101,"532","532<BR>CODIGOARTESP=160150006078<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=532<BR>LATITUDE1=-22,3401006134334<BR>LONGITUDE1=-51,1722905292889<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.18045,-22.335308,"533","533<BR>CODIGOARTESP=160150006067<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=533<BR>LATITUDE1=-22,3353081560973<BR>LONGITUDE1=-51,1804501716707<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.18788,-22.330989,"534","534<BR>CODIGOARTESP=160150005876<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=534<BR>LATITUDE1=-22,3309890952688<BR>LONGITUDE1=-51,187880296031<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.195645,-22.326475,"535","535<BR>CODIGOARTESP=160150013368<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=535<BR>LATITUDE1=-22,3264749580078<BR>LONGITUDE1=-51,1956450042975<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.203899,-22.321636,"536","536<BR>CODIGOARTESP=160150005854<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=536<BR>LATITUDE1=-22,3216363937529<BR>LONGITUDE1=-51,2038987095657<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.212478,-22.316656,"537","537<BR>CODIGOARTESP=160150005832<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=537<BR>LATITUDE1=-22,3166556192962<BR>LONGITUDE1=-51,2124781436048<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.220585,-22.311964,"538","538<BR>CODIGOARTESP=160150005821<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=538<BR>LATITUDE1=-22,3119643933924<BR>LONGITUDE1=-51,2205851735885<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.230153,-22.309883,"539","539<BR>CODIGOARTESP=160150024732<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=539<BR>LATITUDE1=-22,3098828522287<BR>LONGITUDE1=-51,2301526993007<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.239643,-22.308554,"540","540<BR>CODIGOARTESP=160150005808<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=540<BR>LATITUDE1=-22,3085543124822<BR>LONGITUDE1=-51,2396431190677<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.249233,-22.306879,"541","541<BR>CODIGOARTESP=160150005742<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=541<BR>LATITUDE1=-22,3068790160374<BR>LONGITUDE1=-51,2492334979469<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.264084,-22.295826,"543","543<BR>CODIGOARTESP=160150005786<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=543<BR>LATITUDE1=-22,2958264080663<BR>LONGITUDE1=-51,2640841957853<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.271733,-22.289865,"544","544<BR>CODIGOARTESP=160150026609<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=544<BR>LATITUDE1=-22,2898650122191<BR>LONGITUDE1=-51,2717331036837<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.286656,-22.27829,"546","546<BR>CODIGOARTESP=160150006034<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=546<BR>LATITUDE1=-22,2782902474598<BR>LONGITUDE1=-51,2866563520331<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.294077,-22.272519,"547","547<BR>CODIGOARTESP=160150006023<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=547<BR>LATITUDE1=-22,2725193699009<BR>LONGITUDE1=-51,2940773671645<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.301339,-22.266832,"548","548<BR>CODIGOARTESP=160150006012<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=548<BR>LATITUDE1=-22,2668322156738<BR>LONGITUDE1=-51,3013385574385<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.308748,-22.261201,"549","549<BR>CODIGOARTESP=160150006001<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=549<BR>LATITUDE1=-22,2612013817926<BR>LONGITUDE1=-51,3087478951913<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.316235,-22.255479,"550","550<BR>CODIGOARTESP=160150005999<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=550<BR>LATITUDE1=-22,2554790427876<BR>LONGITUDE1=-51,3162347566496<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.323648,-22.249754,"551","551<BR>CODIGOARTESP=160150005988<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=551<BR>LATITUDE1=-22,249754353849<BR>LONGITUDE1=-51,3236481769975<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.337816,-22.237428,"553","553<BR>CODIGOARTESP=160150016856<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=553<BR>LATITUDE1=-22,2374281183808<BR>LONGITUDE1=-51,3378160544524<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.341534,-22.229191,"554","554<BR>CODIGOARTESP=160150005955<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=554<BR>LATITUDE1=-22,2291909275615<BR>LONGITUDE1=-51,3415339439416<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.345372,-22.220784,"555","555<BR>CODIGOARTESP=160150016845<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=555<BR>LATITUDE1=-22,2207835594743<BR>LONGITUDE1=-51,3453722740259<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.348796,-22.213241,"556","556<BR>CODIGOARTESP=160150005933<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=556<BR>LATITUDE1=-22,213241441913<BR>LONGITUDE1=-51,3487958706065<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.352861,-22.204209,"557","557<BR>CODIGOARTESP=160150005922<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=557<BR>LATITUDE1=-22,2042090450019<BR>LONGITUDE1=-51,3528609898415<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.354664,-22.195434,"558","558<BR>CODIGOARTESP=160150016834<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=558<BR>LATITUDE1=-22,1954341234431<BR>LONGITUDE1=-51,3546642434956<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.359569,-22.187952,"559","559<BR>CODIGOARTESP=160150005909<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=559<BR>LATITUDE1=-22,1879515360166<BR>LONGITUDE1=-51,3595687120833<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.366366,-22.181636,"560","560<BR>CODIGOARTESP=160150016823<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=560<BR>LATITUDE1=-22,1816363429966<BR>LONGITUDE1=-51,3663656795094<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.373173,-22.17518,"561","561<BR>CODIGOARTESP=160150016812<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=561<BR>LATITUDE1=-22,1751800857167<BR>LONGITUDE1=-51,3731732351634<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.381419,-22.170469,"562","562<BR>CODIGOARTESP=160150007349<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=562<BR>LATITUDE1=-22,1704689406557<BR>LONGITUDE1=-51,3814189064922<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.381942,-22.162803,"563","563<BR>CODIGOARTESP=160170000928<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=563<BR>LATITUDE1=-22,1628034380445<BR>LONGITUDE1=-51,3819418508096<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.385234,-22.15496,"564","564<BR>CODIGOARTESP=160150017249<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=564<BR>LATITUDE1=-22,1549603600998<BR>LONGITUDE1=-51,3852339649884<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.392008,-22.148649,"565","565<BR>CODIGOARTESP=160150007316<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=565<BR>LATITUDE1=-22,1486488037689<BR>LONGITUDE1=-51,3920083085913<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.400696,-22.145378,"566","566<BR>CODIGOARTESP=160150007305<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=566<BR>LATITUDE1=-22,1453777415421<BR>LONGITUDE1=-51,4006957282871<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.409015,-22.140674,"567","567<BR>CODIGOARTESP=160150007294<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=567<BR>LATITUDE1=-22,1406742594517<BR>LONGITUDE1=-51,4090149024532<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.416918,-22.135437,"568","568<BR>CODIGOARTESP=160150007283<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=568<BR>LATITUDE1=-22,1354374909672<BR>LONGITUDE1=-51,4169184050372<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.424777,-22.130287,"569","569<BR>CODIGOARTESP=160150024528<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=569<BR>LATITUDE1=-22,1302866342735<BR>LONGITUDE1=-51,4247771307562<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.432493,-22.125189,"570","570<BR>CODIGOARTESP=160150007261<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=570<BR>LATITUDE1=-22,125188865815<BR>LONGITUDE1=-51,4324927453039<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.441277,-22.119482,"571","571<BR>CODIGOARTESP=160150007259<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=571<BR>LATITUDE1=-22,1194823246794<BR>LONGITUDE1=-51,441276573474<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.448961,-22.114294,"572","572<BR>CODIGOARTESP=160150024517<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=572<BR>LATITUDE1=-22,1142936069262<BR>LONGITUDE1=-51,4489605493997<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.45732,-22.108819,"573","573<BR>CODIGOARTESP=160150008273<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=573<BR>LATITUDE1=-22,1088186711499<BR>LONGITUDE1=-51,4573196545974<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.464067,-22.1044,"574","574<BR>CODIGOARTESP=160150016801<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=574<BR>LATITUDE1=-22,1043995523337<BR>LONGITUDE1=-51,4640668545736<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.471996,-22.09912,"575","575<BR>CODIGOARTESP=160150016799<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=575<BR>LATITUDE1=-22,0991195489002<BR>LONGITUDE1=-51,4719961375074<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.479711,-22.094096,"576","576<BR>CODIGOARTESP=160150016788<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=576<BR>LATITUDE1=-22,0940959412101<BR>LONGITUDE1=-51,4797114992243<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.488634,-22.088129,"577","577<BR>CODIGOARTESP=160150008227<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=577<BR>LATITUDE1=-22,0881292284913<BR>LONGITUDE1=-51,4886338548334<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.496247,-22.083068,"578","578<BR>CODIGOARTESP=160150008216<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=578<BR>LATITUDE1=-22,0830678797959<BR>LONGITUDE1=-51,4962465940807<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.504151,-22.077882,"579","579<BR>CODIGOARTESP=160150008205<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=579<BR>LATITUDE1=-22,0778822724523<BR>LONGITUDE1=-51,5041506528946<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.511543,-22.072969,"580","580<BR>CODIGOARTESP=160150008194<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=580<BR>LATITUDE1=-22,0729694400901<BR>LONGITUDE1=-51,5115432466143<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.5196,-22.067714,"581","581<BR>CODIGOARTESP=160150008183<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=581<BR>LATITUDE1=-22,0677140698595<BR>LONGITUDE1=-51,5195997454281<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.527501,-22.062465,"582","582<BR>CODIGOARTESP=160150008161<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=582<BR>LATITUDE1=-22,0624652590946<BR>LONGITUDE1=-51,5275010140112<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.535186,-22.057335,"583","583<BR>CODIGOARTESP=160150008159<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=583<BR>LATITUDE1=-22,0573354885945<BR>LONGITUDE1=-51,5351860561802<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.543333,-22.051997,"584","584<BR>CODIGOARTESP=160150008148<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=584<BR>LATITUDE1=-22,051997041617<BR>LONGITUDE1=-51,5433333521377<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.55178,-22.047307,"585","585<BR>CODIGOARTESP=160150008104<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=585<BR>LATITUDE1=-22,0473068977978<BR>LONGITUDE1=-51,5517801690851<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.56028,-22.042711,"586","586<BR>CODIGOARTESP=160150008093<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=586<BR>LATITUDE1=-22,0427105418607<BR>LONGITUDE1=-51,5602797134972<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.568596,-22.038015,"587","587<BR>CODIGOARTESP=160150008082<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=587<BR>LATITUDE1=-22,0380151638158<BR>LONGITUDE1=-51,5685957275729<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.576626,-22.033587,"588","588<BR>CODIGOARTESP=160150008071<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=588<BR>LATITUDE1=-22,0335872568279<BR>LONGITUDE1=-51,5766264586724<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.585259,-22.028698,"589","589<BR>CODIGOARTESP=160150008069<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=589<BR>LATITUDE1=-22,0286983984105<BR>LONGITUDE1=-51,5852589663016<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.593585,-22.024215,"590","590<BR>CODIGOARTESP=160150008058<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=590<BR>LATITUDE1=-22,0242153290323<BR>LONGITUDE1=-51,5935854782665<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.603356,-22.018872,"591","591<BR>CODIGOARTESP=160150015258<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=591<BR>LATITUDE1=-22,0188723506281<BR>LONGITUDE1=-51,6033557671154<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.610285,-22.014996,"592","592<BR>CODIGOARTESP=160150015247<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=592<BR>LATITUDE1=-22,0149955837183<BR>LONGITUDE1=-51,6102848825085<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.61864,-22.010352,"593","593<BR>CODIGOARTESP=160150015225<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=593<BR>LATITUDE1=-22,0103519229812<BR>LONGITUDE1=-51,6186400045514<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.626952,-22.005778,"594","594<BR>CODIGOARTESP=160150015214<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=594<BR>LATITUDE1=-22,0057777468221<BR>LONGITUDE1=-51,626952211601<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.635094,-22.0012,"595","595<BR>CODIGOARTESP=160150015203<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=595<BR>LATITUDE1=-22,0012000854211<BR>LONGITUDE1=-51,6350935600217<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.643636,-21.996489,"596","596<BR>CODIGOARTESP=160150015192<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=596<BR>LATITUDE1=-21,9964889422895<BR>LONGITUDE1=-51,6436361899518<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.652028,-21.991807,"597","597<BR>CODIGOARTESP=160150015181<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=597<BR>LATITUDE1=-21,9918070317194<BR>LONGITUDE1=-51,6520283053879<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.660427,-21.987148,"598","598<BR>CODIGOARTESP=160150015179<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=598<BR>LATITUDE1=-21,9871480431041<BR>LONGITUDE1=-51,6604265112873<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.668664,-21.982554,"599","599<BR>CODIGOARTESP=160150015168<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=599<BR>LATITUDE1=-21,9825539607111<BR>LONGITUDE1=-51,6686640859347<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.677004,-21.978014,"600","600<BR>CODIGOARTESP=160150015157<BR>RODOVIA=SP-270<BR>SENTIDO=LESTE<BR>KM=600<BR>LATITUDE1=-21,9780139640528<BR>LONGITUDE1=-51,6770039684863<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
